pop_size,n_gen,cxpb,mutpb,overall_score,critical_score,num_foods,exec_time
82,82,0.7314681319405052,0.3641600421320288,67.5,46.666666666666664,7,32.53769898414612
67,92,0.7477380062602035,0.6720361402038955,65.0,40.0,7,52.18399214744568
90,76,0.8505433279115282,0.36344204211722947,62.5,46.666666666666664,7,70.35663223266602
85,72,0.7010290341509429,0.62797876696324,65.0,40.0,7,57.568912744522095
84,88,0.7321519792096616,0.6271868096476249,60.0,66.66666666666667,7,44.405540466308594
68,62,0.8014935467521672,0.3025543486867334,47.5,20.0,8,24.348424673080444
86,62,0.8233853836751485,0.6924744712109694,72.5,73.33333333333333,8,30.44472312927246
71,89,0.7519607162128319,0.5536022812398445,60.0,40.0,7,37.42280459403992
78,94,0.8559690790302288,0.34279225553078335,67.5,60.0,7,51.59595012664795
84,56,0.8082533157352221,0.6851968015435979,52.5,46.666666666666664,8,16.901329040527344
82,64,0.8864056211020035,0.34100389119627167,75.0,66.66666666666667,8,40.87072944641113
58,69,0.8375771444601627,0.32713482364206875,42.5,20.0,8,7.069273233413696
81,66,0.8541968585064271,0.5834288018410517,55.0,40.0,8,14.111674547195435
55,71,0.8241831035534954,0.3182968135250051,42.5,20.0,6,9.654641389846802
68,96,0.8937755710571383,0.5998607326971699,70.0,66.66666666666667,8,21.923575401306152
89,61,0.7049173832917602,0.30884942061159887,57.5,46.666666666666664,8,17.251142263412476
60,96,0.7977286380809332,0.6081629671231172,60.0,40.0,7,31.475087642669678
77,75,0.7317876566553513,0.4874157667074337,57.5,46.666666666666664,8,25.481810808181763
58,66,0.7204387239387438,0.6416839097846263,57.5,20.0,8,27.109739303588867
69,78,0.8387364451562977,0.38830784511550415,72.5,73.33333333333333,8,30.703121423721313
56,96,0.8360998604149426,0.561804485712454,50.0,40.0,7,32.711095571517944
81,52,0.8901727124500821,0.3604231567123601,77.5,73.33333333333333,8,54.43288803100586
82,78,0.8887231840335198,0.46789092677044886,57.5,46.666666666666664,8,37.604106426239014
74,55,0.8520188156876194,0.47691950495236407,50.0,40.0,8,14.185946702957153
55,87,0.7459909211782172,0.3852418816100333,65.0,80.0,8,9.584213018417358
79,73,0.7737052687447522,0.6457432999358548,37.5,20.0,8,23.46911382675171
70,76,0.8936386855829443,0.37421020628124846,60.0,40.0,8,21.267886877059937
71,78,0.8553193705583484,0.6083687378576208,65.0,40.0,8,28.25920796394348
61,52,0.8593595655728055,0.4176671893373911,47.5,46.666666666666664,8,12.365036487579346
78,52,0.7370917749353308,0.4848389163062642,57.5,46.666666666666664,8,13.2641441822052
84,63,0.8196654530244853,0.5429225793050685,57.5,60.0,8,27.800929307937622
74,85,0.8116825345166396,0.3902160569774942,52.5,20.0,8,32.88876724243164
76,51,0.8595118201274377,0.4241447835694295,65.0,40.0,8,42.8371639251709
67,66,0.70232410798162,0.32897875511782354,52.5,20.0,8,13.363479375839233
72,95,0.894939970374138,0.588755051170774,75.0,66.66666666666667,8,38.72949433326721
65,94,0.8514118535222447,0.6810594552154867,70.0,66.66666666666667,7,39.77227711677551
62,60,0.7961013894515658,0.3419720713672699,52.5,46.666666666666664,8,9.801127195358276
71,61,0.8973325186534293,0.35699821716060526,57.5,46.666666666666664,8,18.361196279525757
70,71,0.7420699159837737,0.4384066270579358,47.5,20.0,8,15.161115169525146
94,81,0.8882475008464773,0.32896650885853657,52.5,20.0,8,39.12464189529419
87,82,0.87650669716392,0.3330034137761685,67.5,46.666666666666664,7,40.68593382835388
67,75,0.7793846552403192,0.3530863016172241,45.0,40.0,8,8.849487781524658
93,75,0.8378929938274531,0.6202346796436331,65.0,40.0,8,62.605568408966064
88,91,0.7334965164518139,0.3418271361337601,77.5,86.66666666666667,7,34.933000326156616
65,52,0.8792442605370077,0.5379106549507744,67.5,60.0,8,44.89472460746765
63,88,0.8225888349731212,0.4195343545349255,62.5,46.666666666666664,8,27.232727527618408
66,57,0.8894700925262078,0.5501218640855792,65.0,40.0,6,32.383556604385376
74,96,0.8629650227493024,0.33204593855387005,65.0,66.66666666666667,8,22.930327653884888
74,65,0.8095184752307473,0.6269191079849974,80.0,80.0,8,55.21798038482666
80,52,0.7081508212184945,0.3655997923957989,62.5,46.666666666666664,8,27.129022121429443
68,60,0.8449653119748117,0.5373114593240714,60.0,40.0,8,40.98694920539856
66,62,0.7958557857152575,0.5462968087768971,50.0,40.0,8,13.801145315170288
73,95,0.7673791583542213,0.3728471662754797,47.5,20.0,8,12.872122287750244
86,93,0.8110727101875262,0.5876807113089055,72.5,73.33333333333333,8,53.482985973358154
76,86,0.8992667832113483,0.6899172648587132,70.0,66.66666666666667,8,53.81186819076538
57,77,0.739908490185829,0.5720912969725165,77.5,73.33333333333333,8,37.82981491088867
83,64,0.7515365777022427,0.4850491826957265,62.5,46.666666666666664,7,26.870787143707275
84,70,0.8454338139532616,0.5970826084799924,65.0,40.0,7,18.628678560256958
74,86,0.7691869985093925,0.44841550519384105,60.0,40.0,7,23.255487203598022
74,73,0.8086601046726577,0.5055983471234899,62.5,46.666666666666664,7,41.30825066566467
90,83,0.7973337882849405,0.6493692952326642,70.0,66.66666666666667,8,42.998788833618164
88,85,0.7843441853746911,0.4107311188940206,60.0,40.0,7,38.92971634864807
66,52,0.8245933167126965,0.5526240880370081,55.0,40.0,8,22.144266366958618
69,82,0.7263135370254519,0.5863299858728355,57.5,60.0,8,22.242358922958374
84,72,0.8265081066452612,0.4491394548755738,65.0,40.0,7,53.179362297058105
56,86,0.8708770186739159,0.49691114257921387,70.0,66.66666666666667,8,27.033392667770386
68,88,0.7718466738799531,0.5371803405739709,52.5,46.666666666666664,8,37.00483298301697
60,66,0.7782163073303521,0.687764928934115,60.0,40.0,8,31.563511848449707
56,84,0.8313473329082585,0.4300760256898779,60.0,40.0,7,21.702394723892212
94,61,0.7261747321436699,0.6879284180314178,62.5,46.666666666666664,7,53.6979238986969
85,60,0.8767419339321505,0.476809749513143,52.5,20.0,8,27.64575481414795
70,59,0.7897555147662806,0.5677561605837445,62.5,46.666666666666664,8,45.22436261177063
55,54,0.749742854517526,0.546857994641612,70.0,66.66666666666667,8,10.826183080673218
55,69,0.7758717179844847,0.5422152630579531,55.0,40.0,8,11.555791139602661
91,61,0.7949261751499628,0.6376681795876789,70.0,66.66666666666667,7,66.38977694511414
82,96,0.8736542561026517,0.38233648401470727,70.0,66.66666666666667,8,30.822680473327637
74,99,0.8973385960714324,0.3491883234118507,67.5,60.0,8,16.53981900215149
91,69,0.7103393674483054,0.5560011867347654,70.0,66.66666666666667,8,27.52885890007019
89,55,0.7360020874945447,0.3354222336892965,60.0,40.0,8,28.18870496749878
87,98,0.8169341400885177,0.5752831463466381,80.0,93.33333333333333,8,49.97412943840027
74,99,0.8930237392872091,0.3019759923737638,52.5,20.0,7,26.12570357322693
88,74,0.8278239875631,0.6471673178080088,52.5,20.0,8,22.99528694152832
85,96,0.8043460093272427,0.4370613952483661,67.5,60.0,8,44.643253803253174
92,69,0.7251483023613298,0.35308586152771093,52.5,20.0,8,40.84940576553345
70,99,0.7403706904245897,0.5693729733299668,70.0,66.66666666666667,8,28.431009531021118
75,50,0.8461658949741753,0.36246553791686953,50.0,40.0,8,28.40507936477661
92,54,0.8926693665640798,0.4021226098913727,75.0,66.66666666666667,8,47.09496808052063
55,75,0.7748593534279585,0.3070063963448249,67.5,46.666666666666664,7,26.78367328643799
72,66,0.8661754382683411,0.6458435343820146,60.0,40.0,8,44.4494469165802
66,76,0.8861897391013955,0.5758107004126245,67.5,46.666666666666664,8,32.82842779159546
87,50,0.7431350304795434,0.5635541880930628,75.0,66.66666666666667,7,47.95121765136719
59,90,0.7213186060615981,0.5631381218412144,72.5,86.66666666666667,5,37.787986278533936
60,58,0.8732877335055291,0.6973347749434513,75.0,66.66666666666667,8,44.242987632751465
67,58,0.7180963390574101,0.4154742382122552,55.0,40.0,7,19.516850471496582
65,53,0.8301023295583432,0.6060763458223138,65.0,40.0,8,11.882680654525757
58,87,0.7876344692823976,0.6605502598353776,67.5,60.0,8,30.175652742385864
67,90,0.7634391433530797,0.6475602502162283,80.0,93.33333333333333,8,46.663899183273315
55,73,0.7593738549120561,0.5596298635177572,62.5,46.666666666666664,7,29.733685731887817
75,64,0.8260417496658288,0.5439327221994777,60.0,40.0,8,41.68199920654297
69,70,0.7760839408465595,0.5193998886605906,52.5,46.666666666666664,8,16.09122085571289
87,98,0.8091373776990947,0.47776778110048057,57.5,46.666666666666664,7,32.751179456710815
92,75,0.8174123415402301,0.36737775405708784,57.5,46.666666666666664,8,12.04287600517273
68,59,0.8518688655845732,0.5001781236522965,62.5,60.0,7,30.032998085021973
75,75,0.8902957119331982,0.6388669445490296,77.5,73.33333333333333,7,51.23538899421692
82,78,0.7682495655252313,0.4520782475143428,65.0,66.66666666666667,8,32.874106645584106
88,97,0.8160344738454665,0.5134410186907513,67.5,46.666666666666664,8,59.815141916275024
69,92,0.8529766523084257,0.6251942954864373,52.5,20.0,8,27.002559423446655
75,72,0.7861724183076066,0.6586857159360489,55.0,40.0,8,28.163901567459106
69,74,0.8309386162862696,0.4520298035748821,52.5,20.0,8,27.122244119644165
58,70,0.7958366458887199,0.3778233292741204,70.0,66.66666666666667,8,18.906524658203125
68,53,0.7513553135441016,0.4139491607847691,52.5,46.666666666666664,7,17.296809673309326
81,78,0.8606051795665327,0.5156645106701018,72.5,60.0,8,60.17613935470581
70,91,0.8220667566621837,0.5864602696892773,62.5,60.0,8,20.742039918899536
67,53,0.8646348031191321,0.5089924162064473,55.0,40.0,8,27.571630239486694
61,80,0.8718831586561179,0.6199124381696086,62.5,46.666666666666664,7,23.47148895263672
85,56,0.759055657844062,0.6173629032591349,60.0,40.0,7,61.42221927642822
90,69,0.796709129343985,0.6223970199100632,65.0,66.66666666666667,8,18.934937477111816
55,93,0.7086825065709638,0.5532605502376089,62.5,46.666666666666664,7,34.21156883239746
67,71,0.863837771885358,0.6536825853393631,75.0,66.66666666666667,8,63.343931436538696
63,75,0.7424089679816452,0.5443923955403966,55.0,40.0,8,21.07878065109253
62,73,0.7706842758605436,0.3947482235897928,70.0,66.66666666666667,7,38.007184982299805
91,53,0.7549612071096272,0.6290457274054713,55.0,40.0,8,21.093461275100708
93,59,0.8619059951536884,0.6066624540801624,60.0,66.66666666666667,8,17.271276712417603
64,82,0.7847889625826604,0.36119352033142504,52.5,20.0,8,25.046233654022217
89,93,0.8725594155086457,0.38669592003631026,65.0,66.66666666666667,8,27.773268461227417
71,71,0.7047277172092672,0.5567886001773064,72.5,73.33333333333333,6,23.549925088882446
82,56,0.809339482542814,0.39277883844639017,70.0,66.66666666666667,7,41.34252738952637
68,62,0.8188952670372346,0.49870674354366773,72.5,73.33333333333333,8,30.012993812561035
56,84,0.8194093833791383,0.5703364980349503,62.5,46.666666666666664,8,44.9827995300293
93,90,0.8384872302648739,0.6965023974808753,75.0,80.0,8,64.0497694015503
73,53,0.8448677634257482,0.5313547668025635,67.5,60.0,8,31.901893854141235
93,94,0.7158838737977973,0.33426329983857217,55.0,40.0,7,49.93059253692627
87,85,0.7383734649437486,0.4293486248462083,62.5,46.666666666666664,7,34.888057231903076
60,90,0.8234311566791294,0.4769639745922678,60.0,40.0,7,30.788320541381836
56,54,0.7139863211418868,0.5560672895312664,65.0,66.66666666666667,8,22.025689363479614
62,87,0.8185623983306846,0.5720527724413805,67.5,60.0,7,35.140549421310425
57,71,0.833897391039638,0.697655744488467,50.0,40.0,8,31.203272104263306
56,87,0.811556683474005,0.5922602040956984,67.5,60.0,7,19.174504041671753
84,57,0.8160950013433349,0.33550695764310734,47.5,20.0,8,10.952968120574951
59,62,0.8269920091182066,0.6019351279763391,60.0,40.0,8,29.401249647140503
70,91,0.7193352899293439,0.480148374503274,70.0,66.66666666666667,8,29.118417024612427
70,61,0.7695143048477964,0.5659646897948871,72.5,73.33333333333333,8,46.66669535636902
74,52,0.8854355638958905,0.3938568327421814,72.5,60.0,7,35.690574645996094
82,89,0.7040052711851649,0.5948720900028972,62.5,46.666666666666664,8,54.33671998977661
55,79,0.8041915954544084,0.5494342752011039,75.0,66.66666666666667,7,31.513442039489746
72,57,0.8510540840993616,0.3510853934540939,55.0,40.0,7,40.45387411117554
70,61,0.8564056175340772,0.5834978790971905,60.0,40.0,8,29.425766706466675
68,85,0.7606256711890657,0.40524502796433715,62.5,46.666666666666664,7,21.77264928817749
56,90,0.7175285493527677,0.6747831292124251,62.5,46.666666666666664,7,29.620827436447144
63,50,0.7611048621316047,0.45879260682971335,72.5,60.0,7,30.35817289352417
77,75,0.8201188666721234,0.5062717710785991,65.0,40.0,8,62.18690752983093
89,71,0.7993926965811661,0.696863205929325,62.5,60.0,7,42.1829993724823
91,91,0.8002305998364019,0.4588715109716844,57.5,20.0,7,38.661566734313965
92,67,0.8255900105545272,0.5697215225636194,60.0,40.0,8,44.59575033187866
84,63,0.8611850800235242,0.6160121745228245,85.0,93.33333333333333,6,53.63293766975403
68,58,0.764505595569283,0.3091575299904481,72.5,60.0,7,32.97177314758301
81,51,0.7447228868992622,0.6829291551578348,77.5,73.33333333333333,8,37.14270043373108
72,59,0.8644961127268722,0.35300986909673937,55.0,40.0,7,32.47658443450928
87,85,0.8212741888866751,0.3556792098470119,72.5,86.66666666666667,8,13.45638656616211
70,95,0.7349677254520824,0.5010264305853769,70.0,66.66666666666667,8,15.09182596206665
60,74,0.8332613771670079,0.3487047644501099,47.5,46.666666666666664,8,9.659313440322876
75,83,0.8012215109693501,0.393020543346152,67.5,60.0,8,54.18619346618652
66,81,0.724407010424879,0.5377163002247098,62.5,46.666666666666664,8,48.09974217414856
85,63,0.8752210385196085,0.41110104949970444,57.5,20.0,8,42.42476963996887
60,81,0.7432076365019199,0.5478351819591318,75.0,80.0,6,27.382388830184937
77,68,0.7772921682318295,0.5257764362715529,60.0,40.0,8,25.6446430683136
88,59,0.7423510701330956,0.4938406348075458,65.0,66.66666666666667,8,46.97357416152954
85,64,0.8967357850526827,0.3956720416863702,62.5,46.666666666666664,8,12.127268552780151
